detail_sale_id,sale_id,product_id,quantity
4381,2768,37,6
4382,879,48,9
4383,2472,50,3
4384,3626,2,3
4385,501,45,8
4386,3638,1,3
4387,2914,25,6
4388,760,20,10
4389,40,29,1
4390,2577,59,8
4391,399,32,3
4392,1302,50,4
4393,2388,50,7
4394,4786,55,6
4395,1246,12,6
4396,3736,49,7
4397,1355,50,4
4398,3691,19,9
4399,3441,60,5
4400,1326,23,6
4401,4650,48,5
4402,1056,54,3
4403,3313,20,5
4404,1007,10,3
4405,2036,34,8
4406,2979,44,9
4407,3582,4,6
4408,304,10,7
4409,871,48,5
4410,3432,2,4
4411,4882,28,10
4412,887,13,10
4413,3217,31,7
4414,1987,33,5
4415,1652,52,10
4416,324,37,7
4417,580,13,3
4418,651,1,3
4419,516,15,10
4420,3296,22,1
4421,3100,17,5
4422,2895,18,2
4423,1888,30,4
4424,3731,36,1
4425,4011,6,3
4426,3218,32,9
4427,4361,6,6
4428,4869,39,9
4429,2729,15,9
4430,3637,9,5
4431,4833,13,8
4432,4298,15,9
4433,1289,60,6
4434,119,30,7
4435,366,9,6
4436,3793,58,4
4437,875,35,10
4438,1253,20,2
4439,4933,20,3
4440,1049,31,2
4441,3911,5,8
4442,1003,54,4
4443,4828,57,8
4444,217,3,2
4445,1682,42,3
4446,2080,4,6
4447,4663,9,8
4448,1961,60,3
4449,4568,8,6
4450,1499,26,3
4451,496,42,3
4452,621,44,2
4453,132,20,3
4454,125,1,4
4455,4748,11,9
4456,685,13,4
4457,2555,18,1
4458,4015,43,8
4459,3916,22,8
4460,1693,17,3
4461,4823,7,6
4462,3094,25,4
4463,227,51,5
4464,328,53,8
4465,47,40,1
4466,659,55,9
4467,4513,10,9
4468,4555,16,1
4469,789,39,1
4470,1872,55,7
4471,2361,18,4
4472,1754,44,10
4473,1750,21,8
4474,1049,43,9
4475,1971,52,1
4476,493,51,6
4477,127,32,9
4478,2406,9,8
4479,1515,22,8
4480,4526,35,1
4481,3294,1,3
4482,1319,9,4
4483,1161,43,2
4484,302,30,8
4485,3211,32,9
4486,4843,27,6
4487,2463,18,1
4488,3530,60,6
4489,1818,5,9
4490,2648,18,8
4491,1281,4,8
4492,1674,40,10
4493,1246,24,5
4494,4451,45,3
4495,143,18,3
4496,1047,41,6
4497,2202,46,1
4498,549,36,5
4499,3755,34,3
4500,2318,32,7
4501,4293,4,8
4502,27,51,6
4503,1028,43,1
4504,2882,1,5
4505,4596,25,2
4506,55,38,6
4507,95,46,2
4508,749,23,3
4509,84,13,8
4510,2649,12,3
4511,2044,32,6
4512,221,42,4
4513,4168,59,6
4514,3752,30,1
4515,3254,44,8
4516,2170,35,3
4517,1146,33,6
4518,575,52,4
4519,325,27,10
4520,525,11,5
4521,3844,31,9
4522,3322,7,5
4523,3639,28,8
4524,2753,57,6
4525,4306,49,3
4526,4758,11,8
4527,1536,16,1
4528,4104,23,6
4529,4040,32,9
4530,632,14,7
4531,1996,15,1
4532,1321,58,6
4533,2738,14,9
4534,3506,4,6
4535,4525,55,4
4536,1317,18,7
4537,628,46,2
4538,1679,31,2
4539,3383,8,7
4540,1495,34,2
4541,244,2,2
4542,3267,8,5
4543,2439,58,10
4544,2560,30,3
4545,929,9,3
4546,3659,21,2
4547,4030,20,1
4548,2081,32,3
4549,1409,58,4
4550,474,36,4
4551,2540,23,9
4552,4072,46,8
4553,4535,33,3
4554,4974,26,5
4555,4267,9,4
4556,4887,36,8
4557,293,55,1
4558,679,36,8
4559,3975,4,4
4560,732,18,7
4561,2801,44,4
4562,3745,36,10
4563,2223,1,9
4564,1066,49,1
4565,927,30,7
4566,3557,3,4
4567,3918,51,7
4568,3954,15,8
4569,3099,25,9
4570,3018,9,10
4571,970,57,5
4572,2378,6,7
4573,1723,39,5
4574,1130,58,1
4575,111,55,4
4576,3290,20,6
4577,1683,4,8
4578,4607,35,3
4579,612,44,6
4580,483,12,1
4581,3175,44,7
4582,3558,55,4
4583,1124,1,5
4584,2480,13,10
4585,98,13,3
4586,4645,44,3
4587,3034,45,3
4588,3301,39,3
4589,4724,58,4
4590,2979,23,3
4591,4498,51,10
4592,3600,45,9
4593,3886,55,5
4594,1397,53,2
4595,3713,30,1
4596,4976,3,4
4597,2454,31,8
4598,1738,16,1
4599,3421,44,8
4600,148,44,8
4601,4483,17,4
4602,4543,4,9
4603,4553,51,5
4604,2936,15,1
4605,1094,43,2
4606,1217,34,5
4607,3296,3,10
4608,4313,4,1
4609,1903,4,6
4610,1564,60,3
4611,58,12,7
4612,485,30,6
4613,4586,10,8
4614,2118,1,2
4615,306,22,8
4616,4938,57,10
4617,1450,44,9
4618,183,42,2
4619,2351,43,9
4620,3172,29,2
4621,3267,26,8
4622,2008,28,1
4623,3210,5,2
4624,3353,42,3
4625,2706,34,3
4626,4628,10,10
4627,4000,12,8
4628,4077,9,7
4629,4801,7,2
4630,2717,28,9
4631,185,59,3
4632,716,13,3
4633,2289,22,9
4634,3234,25,9
4635,3941,57,8
4636,4058,49,8
4637,4522,42,9
4638,4224,9,9
4639,24,46,6
4640,270,22,7
4641,2753,19,6
4642,3383,27,1
4643,1734,9,7
4644,4754,48,9
4645,1047,59,6
4646,4926,37,8
4647,449,5,8
4648,4367,4,9
4649,3877,24,10
4650,2117,42,4
4651,3186,56,10
4652,4850,46,1
4653,3245,47,8
4654,1111,7,3
4655,2474,47,9
4656,4710,57,10
4657,2120,41,7
4658,3185,15,3
4659,4488,44,7
4660,3211,16,6
4661,3289,8,9
4662,1343,28,6
4663,2784,44,3
4664,1419,7,4
4665,3848,50,6
4666,4069,30,1
4667,4408,52,3
4668,2131,35,3
4669,614,36,7
4670,4466,37,7
4671,4756,20,1
4672,3742,34,5
4673,3733,58,8
4674,15,13,2
4675,2108,7,4
4676,4269,23,4
4677,3497,56,1
4678,499,33,7
4679,2510,42,9
4680,1305,40,9
4681,1842,5,9
4682,217,43,2
4683,3355,60,3
4684,3792,51,5
4685,4663,38,9
4686,2591,4,9
4687,4933,21,8
4688,1800,6,9
4689,311,8,6
4690,4092,23,6
4691,4402,44,6
4692,603,6,1
4693,4139,8,4
4694,888,13,10
4695,414,11,3
4696,4788,33,6
4697,76,38,9
4698,3267,26,10
4699,3310,31,2
4700,428,14,1
4701,948,26,9
4702,2983,35,4
4703,3802,5,6
4704,4630,18,6
4705,3567,60,10
4706,1048,23,8
4707,4266,40,6
4708,3498,3,5
4709,2765,52,6
4710,1065,36,6
4711,4385,36,7
4712,4578,30,1
4713,4987,19,10
4714,2523,44,10
4715,1586,41,7
4716,2475,50,3
4717,4596,29,2
4718,1871,20,1
4719,1864,33,9
4720,2881,42,4
4721,3379,7,6
4722,1767,20,7
4723,1690,14,9
4724,1160,43,2
4725,1475,27,5
4726,4744,12,3
4727,4375,36,7
4728,331,27,7
4729,1237,33,2
4730,4948,30,1
4731,1859,32,4
4732,1559,40,10
4733,2697,3,8
4734,1184,50,5
4735,1837,32,3
4736,1181,18,2
4737,626,24,5
4738,1266,38,3
4739,2721,43,5
4740,1527,1,6
4741,958,29,1
4742,258,10,2
4743,4050,8,9
4744,114,15,7
4745,237,4,7
4746,1761,9,5
4747,3873,31,6
4748,691,59,10
4749,1681,42,9
4750,3552,53,8
4751,964,57,10
4752,4788,15,10
4753,1675,8,9
4754,4896,11,8
4755,4569,51,5
4756,3193,2,2
4757,3707,44,10
4758,1204,38,5
4759,1114,32,6
4760,1536,28,8
4761,2072,4,10
4762,3757,28,4
4763,1518,44,7
4764,4939,17,1
4765,4313,34,4
4766,2232,15,10
4767,3361,8,3
4768,1284,16,6
4769,2198,19,6
4770,3391,44,7
4771,3389,16,9
4772,121,17,10
4773,1397,57,9
4774,3546,25,7
4775,2178,18,7
4776,54,54,9
4777,3817,36,2
4778,4362,51,1
4779,3531,58,10
4780,1177,54,2
4781,1466,56,9
4782,1237,36,9
4783,2684,1,6
4784,63,19,2
4785,458,26,10
4786,4909,45,10
4787,2152,10,7
4788,3997,34,9
4789,1130,59,6
4790,776,11,3
4791,4277,43,8
4792,4929,27,3
4793,4092,11,10
4794,237,6,3
4795,2668,6,3
4796,4261,27,2
4797,525,22,9
4798,4113,35,4
4799,1641,45,5
4800,1365,6,9
4801,2765,30,9
4802,4495,13,5
4803,1191,28,2
4804,3944,49,7
4805,1957,32,7
4806,752,17,1
4807,4443,10,7
4808,3874,20,7
4809,4445,32,1
4810,688,47,8
4811,768,49,10
4812,3907,27,2
4813,1357,32,5
4814,1881,25,4
4815,1321,8,1
4816,1634,11,4
4817,3733,28,4
4818,4810,49,7
4819,2705,22,5
4820,3406,52,2
4821,2329,47,9
4822,4660,6,5
4823,4716,15,8
4824,2222,22,2
4825,2509,23,5
4826,2991,54,1
4827,1278,44,4
4828,3645,18,1
4829,115,22,6
4830,4461,18,2
4831,4293,48,7
4832,1793,39,5
4833,3468,46,2
4834,3057,13,1
4835,4818,44,10
4836,1534,18,9
4837,879,55,7
4838,1135,56,6
4839,4585,29,10
4840,3337,35,3
4841,866,29,7
4842,1102,60,7
4843,736,17,10
4844,954,52,1
4845,1971,53,7
4846,4280,60,2
4847,4775,15,9
4848,2031,17,2
4849,4967,59,5
4850,3555,57,2
4851,1837,21,1
4852,3017,55,1
4853,3085,53,1
4854,1008,52,8
4855,4742,3,3
4856,1891,21,5
4857,211,33,6
4858,654,35,3
4859,3295,60,10
4860,1566,38,7
4861,740,15,3
4862,979,22,3
4863,418,26,6
4864,639,30,3
4865,1402,27,2
4866,1784,58,2
4867,2817,2,1
4868,1861,3,2
4869,3877,2,3
4870,4872,20,6
4871,2173,55,9
4872,1464,1,3
4873,1253,56,8
4874,3279,39,1
4875,4245,59,2
4876,3191,5,6
4877,4780,51,7
4878,4136,37,1
4879,2454,16,8
4880,4067,47,5
4881,1976,32,5
4882,1308,37,10
4883,1629,45,7
4884,4521,48,2
4885,4972,38,7
4886,2510,3,7
4887,4919,13,3
4888,500,20,3
4889,2932,25,6
4890,1876,40,9
4891,1871,33,3
4892,2390,54,5
4893,501,31,3
4894,734,59,9
4895,497,51,2
4896,4859,33,4
4897,276,15,10
4898,2701,44,8
4899,3819,38,10
4900,3801,32,2
4901,3091,60,4
4902,3904,4,6
4903,931,54,2
4904,2951,42,1
4905,2047,60,1
4906,466,53,7
4907,2378,17,3
4908,2976,18,1
4909,2267,33,3
4910,1803,42,6
4911,3607,45,4
4912,2014,12,8
4913,93,30,6
4914,4998,50,9
4915,1772,46,7
4916,4083,21,4
4917,924,56,3
4918,3575,33,4
4919,1165,14,10
4920,596,56,4
4921,3276,60,7
4922,4078,3,4
4923,4743,36,2
4924,1795,8,8
4925,873,50,1
4926,4964,59,7
4927,3797,34,3
4928,425,58,8
4929,2721,19,2
4930,3316,5,9
4931,3893,14,5
4932,4541,46,9
4933,2386,53,8
4934,3864,26,5
4935,2527,28,1
4936,1900,57,8
4937,4743,58,10
4938,4078,59,5
4939,4635,51,10
4940,2410,52,8
4941,1319,30,3
4942,1119,28,4
4943,808,18,7
4944,2696,39,4
4945,1607,56,10
4946,2369,45,9
4947,3260,45,1
4948,4147,59,7
4949,3928,55,8
4950,1000,20,10
4951,4337,18,10
4952,2941,38,6
4953,3623,2,7
4954,732,51,2
4955,2361,21,7
4956,250,6,1
4957,2500,3,9
4958,2491,52,7
4959,2668,9,6
4960,2724,11,10
4961,4678,59,10
4962,4877,6,8
4963,4770,25,8
4964,3028,17,1
4965,3067,52,9
4966,454,44,5
4967,4987,45,2
4968,3634,26,2
4969,3298,51,7
4970,371,48,4
4971,2220,48,3
4972,4608,18,6
4973,4982,52,5
4974,581,48,2
4975,2502,7,7
4976,3568,25,3
4977,4416,59,2
4978,598,2,5
4979,2356,33,3
4980,2623,18,7
4981,2044,57,9
4982,4348,27,1
4983,2636,56,3
4984,392,21,4
4985,1931,13,9
4986,192,58,7
4987,1944,2,9
4988,2017,7,8
4989,3867,13,4
4990,31,33,8
4991,4839,55,7
4992,2799,28,1
4993,3840,21,5
4994,2912,12,6
4995,1291,59,9
4996,32,25,5
4997,1381,43,2
4998,3081,14,3
4999,4715,37,4
5000,2925,48,7
5001,4741,21,4
5002,2663,18,2
5003,2536,21,7
5004,710,25,4
5005,4476,25,4
5006,1918,16,6
5007,3058,49,2
5008,545,23,7
5009,4857,52,5
5010,1344,15,2
5011,539,35,6
5012,3084,3,3
5013,2077,20,8
5014,4963,52,6
5015,417,57,8
5016,1163,24,2
5017,4056,11,8
5018,2308,6,4
5019,3815,43,4
5020,1048,58,2
5021,4758,55,7
5022,1381,25,6
5023,1832,31,9
5024,1685,53,8
5025,3912,14,8
5026,3141,15,1
5027,715,43,6
5028,1614,39,3
5029,3709,42,6
5030,2497,8,3
5031,4896,58,7
5032,1257,16,9
5033,3533,28,3
5034,2741,14,8
5035,2974,7,1
5036,776,38,2
5037,1850,21,3
5038,4817,18,2
5039,2121,46,10
5040,4838,36,2
5041,2927,46,3
5042,474,7,4
5043,2069,34,3
5044,4188,54,5
5045,3130,26,9
5046,1368,25,6
5047,1589,3,2
5048,4247,59,8
5049,895,21,5
5050,4568,14,8
5051,1267,10,5
5052,3674,55,9
5053,4996,46,2
5054,4787,49,4
5055,3772,12,2
5056,472,9,7
5057,2423,24,4
5058,2008,59,2
5059,589,50,3
5060,2510,39,2
5061,2792,20,6
5062,1741,29,6
5063,1088,2,10
5064,3551,11,8
5065,1483,53,4
5066,4017,50,2
5067,788,4,5
5068,2163,12,3
5069,437,1,9
5070,4037,30,3
5071,1596,40,9
5072,4832,36,1
5073,3136,12,9
5074,3904,19,2
5075,464,22,6
5076,1943,23,9
5077,325,49,6
5078,166,24,5
5079,1863,43,8
5080,1979,23,9
5081,925,16,4
5082,258,33,5
5083,217,52,4
5084,783,28,10
5085,1171,38,3
5086,1784,35,4
5087,1220,44,7
5088,4847,37,4
5089,4589,12,8
5090,1147,59,7
5091,2141,52,5
5092,1905,12,3
5093,3138,55,6
5094,1053,50,7
5095,1329,38,8
5096,4185,4,8
5097,3688,45,7
5098,2286,35,9
5099,849,13,1
5100,521,39,5
5101,4486,4,6
5102,2197,9,8
5103,324,60,3
5104,4097,10,4
5105,1858,2,7
5106,877,42,1
5107,3143,9,9
5108,3055,25,1
5109,1358,36,3
5110,2996,23,1
5111,3170,23,5
5112,513,38,7
5113,467,6,4
5114,4483,56,3
5115,3415,44,7
5116,581,7,9
5117,2682,44,2
5118,4642,21,6
5119,530,47,4
5120,498,48,9
5121,973,31,9
5122,3083,43,9
5123,4666,5,4
5124,3857,46,2
5125,2719,40,6
5126,3229,3,1
5127,1129,45,9
5128,2505,48,2
5129,1916,35,10
5130,359,29,7
5131,991,13,6
5132,2898,20,6
5133,2351,57,5
5134,3499,4,1
5135,3349,21,7
5136,3088,33,8
5137,2150,15,10
5138,3038,30,10
5139,740,42,10
5140,3397,30,6
5141,733,52,7
5142,4743,4,5
5143,4192,50,2
5144,1490,44,1
5145,4372,46,7
5146,1357,43,3
5147,826,40,4
5148,788,28,10
5149,421,51,3
5150,3897,53,7
5151,2235,27,2
5152,2472,36,7
5153,2031,24,9
5154,4150,4,9
5155,1498,36,3
5156,4970,40,6
5157,3097,53,3
5158,1644,27,2
5159,982,55,9
5160,3787,1,7
5161,56,16,1
5162,4548,17,7
5163,1404,32,9
5164,3492,11,3
5165,1144,4,8
5166,306,2,8
5167,1749,51,1
5168,1694,10,8
5169,2384,45,1
5170,4632,39,5
5171,509,40,5
5172,2804,33,2
5173,110,27,9
5174,3081,38,2
5175,824,41,8
5176,1774,60,6
5177,316,8,8
5178,2719,6,2
5179,794,20,8
5180,3956,30,1
5181,3836,58,8
5182,3922,18,8
5183,2723,52,9
5184,743,37,4
5185,3225,59,6
5186,2284,9,6
5187,2846,9,9
5188,1176,4,2
5189,192,10,8
5190,4206,1,5
5191,1138,11,1
5192,2082,21,7
5193,3707,24,10
5194,2074,11,8
5195,3634,28,9
5196,4001,26,2
5197,1806,38,2
5198,3386,55,10
5199,2101,22,3
5200,4874,51,6
5201,2132,50,8
5202,1110,20,9
5203,2141,17,2
5204,1719,13,9
5205,3725,43,2
5206,4998,14,9
5207,4136,7,2
5208,1711,26,4
5209,1494,19,3
5210,1929,26,6
5211,3511,48,7
5212,4140,10,9
5213,3737,5,10
5214,231,54,5
5215,4100,20,5
5216,1355,28,10
5217,1152,1,7
5218,4014,17,7
5219,2641,51,9
5220,877,14,6
5221,2222,43,3
5222,3834,1,6
5223,1878,33,5
5224,1521,19,9
5225,3623,2,4
5226,4529,32,7
5227,2644,10,5
5228,3162,56,1
5229,2719,57,5
5230,1824,18,8
5231,1823,48,10
5232,3537,8,6
5233,2410,9,2
5234,70,25,1
5235,2848,36,9
5236,2870,54,8
5237,864,21,4
5238,4303,13,4
5239,1174,12,9
5240,4055,21,8
5241,1393,4,8
5242,1711,54,5
5243,632,41,2
5244,4770,20,1
5245,4792,27,5
5246,2831,58,10
5247,4228,56,3
5248,27,44,10
5249,2557,40,6
5250,3504,38,4
5251,793,55,9
5252,1421,24,1
5253,383,4,6
5254,1408,52,4
5255,2721,55,2
5256,4181,53,6
5257,2620,52,9
5258,2996,38,2
5259,2534,37,7
5260,3870,45,8
5261,1835,28,5
5262,1085,58,2
5263,3948,40,2
5264,673,15,4
5265,2966,39,10
5266,1226,8,9
5267,1345,16,6
5268,2753,31,8
5269,4887,50,9
5270,1027,15,9
5271,1017,25,6
5272,2101,11,2
5273,3358,38,9
5274,252,40,8
5275,4999,23,6
5276,3583,33,3
5277,4876,30,7
5278,3007,33,8
5279,2129,51,7
5280,1288,3,2
5281,3854,50,5
5282,455,45,6
5283,1715,59,1
5284,2303,1,3
5285,1145,54,6
5286,2272,19,8
5287,1127,26,5
5288,606,24,1
5289,4506,52,2
5290,4900,22,8
5291,2892,7,2
5292,232,54,5
5293,1645,23,3
5294,2151,7,2
5295,4303,53,2
5296,682,41,5
5297,2666,28,9
5298,4016,28,6
5299,2266,11,7
5300,4645,1,6
5301,1416,17,8
5302,2261,10,3
5303,1393,55,9
5304,2718,22,7
5305,1667,26,4
5306,3282,54,6
5307,3452,47,7
5308,2439,32,5
5309,2319,52,4
5310,3409,44,9
5311,1283,42,2
5312,4579,37,1
5313,1176,23,6
5314,3004,54,6
5315,4873,23,8
5316,3465,22,1
5317,2949,42,2
5318,2820,1,5
5319,4728,4,2
5320,1151,21,6
5321,4225,35,2
5322,1645,42,10
5323,3288,33,6
5324,4878,59,10
5325,2701,30,7
5326,1276,31,6
5327,682,30,3
5328,1546,1,5
5329,3137,58,9
5330,2908,39,7
5331,4560,54,1
5332,3197,51,3
5333,4793,27,5
5334,929,58,8
5335,2632,50,10
5336,4589,60,9
5337,1994,23,6
5338,4445,21,9
5339,3104,28,9
5340,1441,12,2
5341,1987,55,3
5342,4883,32,2
5343,3501,32,2
5344,1920,39,10
5345,2209,39,2
5346,1753,9,6
5347,4020,53,6
5348,1398,4,5
5349,1686,19,8
5350,4742,13,9
5351,588,46,6
5352,2960,15,6
5353,625,5,10
5354,3307,25,9
5355,3081,2,6
5356,1627,26,5
5357,1795,4,1
5358,2497,34,3
5359,23,16,9
5360,371,20,2
5361,3601,11,3
5362,2199,20,2
5363,4999,47,2
5364,333,35,10
5365,401,31,1
5366,114,17,3
5367,4646,51,8
5368,3452,30,1
5369,3029,1,9
5370,4692,32,6
5371,1963,60,5
5372,3583,40,6
5373,12,5,2
5374,248,24,3
5375,1658,3,9
5376,3449,11,8
5377,981,31,4
5378,1751,55,3
5379,936,23,10
5380,3316,41,6
5381,4375,51,5
5382,531,46,9
5383,849,22,9
5384,2046,22,1
5385,3366,12,1
5386,3520,41,2
5387,3731,6,3
5388,1756,21,4
5389,3691,22,5
5390,3161,15,3
5391,161,52,9
5392,3731,50,2
5393,3331,2,3
5394,2202,17,2
5395,2974,34,3
5396,3378,26,3
5397,3644,39,8
5398,241,47,3
5399,3804,22,9
5400,4758,41,8
5401,56,11,8
5402,4654,52,7
5403,4245,35,2
5404,4164,14,6
5405,4486,26,7
5406,10,37,8
5407,3930,16,1
5408,371,9,8
5409,2134,44,10
5410,3795,14,7
5411,777,7,8
5412,4488,18,1
5413,334,14,5
5414,223,49,3
5415,2413,24,9
5416,454,6,2
5417,3080,19,4
5418,1805,38,3
5419,2855,14,10
5420,1410,37,4
5421,3834,5,7
5422,4092,42,6
5423,4691,52,6
5424,25,27,3
5425,2303,12,7
5426,182,59,4
5427,3033,42,7
5428,849,21,2
5429,4094,3,2
5430,3632,38,5
5431,4725,44,5
5432,3777,3,9
5433,3420,3,5
5434,2508,60,9
5435,1279,3,3
5436,1454,15,6
5437,2714,28,9
5438,3652,21,10
5439,841,42,8
5440,3527,25,10
5441,2516,28,3
5442,4878,54,2
5443,3129,27,8
5444,1537,4,2
5445,17,8,5
5446,4344,48,5
5447,1394,22,6
5448,3540,36,6
5449,4100,26,1
5450,626,11,2
5451,1924,29,6
5452,4891,45,6
5453,4145,46,1
5454,3921,57,7
5455,226,4,5
5456,300,58,1
5457,3739,47,1
5458,766,36,1
5459,1996,54,10
5460,1581,5,9
5461,1926,38,9
5462,4658,37,7
5463,329,21,8
5464,3849,39,3
5465,233,59,1
5466,3174,16,10
5467,1062,54,9
5468,3453,35,9
5469,1847,2,3
5470,801,48,10
5471,17,39,4
5472,3776,60,3
5473,75,21,5
5474,3059,39,1
5475,2248,31,9
5476,2238,16,3
5477,1955,2,3
5478,317,44,5
5479,2076,59,8
5480,348,4,8
5481,4034,40,10
5482,1814,20,8
5483,2445,15,4
5484,4635,9,6
5485,4870,37,6
5486,2669,36,7
5487,3440,32,8
5488,3364,8,1
5489,2613,45,5
5490,566,26,2
5491,242,47,1
5492,4307,39,6
5493,1617,12,6
5494,3233,44,10
5495,198,56,4
5496,1356,29,7
5497,2394,8,7
5498,1024,6,9
5499,2133,48,9
5500,4102,54,4
5501,4388,30,5
5502,4086,49,9
5503,4462,6,8
5504,3530,52,8
5505,3633,15,8
5506,1831,4,9
5507,4949,19,8
5508,4864,59,10
5509,4343,1,4
5510,1371,41,8
5511,3401,4,2
5512,2340,36,3
5513,2376,4,4
5514,3055,14,8
5515,1205,7,9
5516,985,60,9
5517,4641,25,9
5518,3451,34,6
5519,285,44,1
5520,4706,60,10
5521,997,38,9
5522,2056,25,1
5523,733,35,4
5524,3490,45,10
5525,4387,24,7
5526,1507,48,9
5527,1572,22,6
5528,1292,24,1
5529,1717,28,8
5530,1044,6,2
5531,84,30,10
5532,3476,8,6
5533,2037,22,2
5534,3362,5,6
5535,684,5,8
5536,1510,6,2
5537,289,15,2
5538,1178,50,6
5539,3042,6,9
5540,250,24,10
5541,2542,41,5
5542,2120,44,1
5543,1094,47,4
5544,3097,10,2
5545,4386,12,10
5546,4677,33,4
5547,4763,39,2
5548,4962,21,10
5549,2199,41,8
5550,1044,45,2
5551,1348,35,4
5552,1611,24,6
5553,1205,38,8
5554,2463,33,6
5555,49,17,5
5556,3666,3,10
5557,3419,16,3
5558,1662,50,6
5559,4949,48,9
5560,1318,4,8
5561,2957,18,4
5562,2532,30,9
5563,1394,6,5
5564,1503,13,10
5565,4603,38,10
5566,2738,50,8
5567,689,21,5
5568,2651,28,5
5569,2927,46,1
5570,3502,10,1
5571,3501,47,10
5572,4279,47,3
5573,150,58,6
5574,117,11,5
5575,3824,13,2
5576,2874,44,3
5577,4784,16,1
5578,3669,13,9
5579,1119,8,8
5580,4471,59,9
5581,594,15,4
5582,782,27,7
5583,1270,24,10
5584,355,26,7
5585,301,41,10
5586,2014,31,2
5587,3150,5,3
5588,1658,48,8
5589,2529,44,9
5590,842,35,7
5591,3860,42,9
5592,3707,38,1
5593,734,48,9
5594,2296,43,9
5595,4376,25,6
5596,1703,45,2
5597,3785,16,7
5598,1224,3,6
5599,2298,22,9
5600,2177,22,8
5601,3499,58,3
5602,4746,50,4
5603,3768,27,1
5604,1163,50,10
5605,4872,7,5
5606,2060,13,7
5607,541,32,7
5608,1757,4,3
5609,4107,37,3
5610,1790,47,1
5611,3381,51,9
5612,2658,60,7
5613,3995,36,1
5614,864,55,7
5615,4784,41,8
5616,746,46,4
5617,2593,40,8
5618,2110,48,3
5619,369,1,7
5620,167,51,7
5621,2911,15,2
5622,3125,32,1
5623,1539,41,10
5624,4177,17,2
5625,2850,12,8
5626,2273,1,8
5627,3978,40,1
5628,866,26,7
5629,3446,6,8
5630,3984,60,3
5631,1067,30,8
5632,4082,33,2
5633,1197,48,3
5634,4052,53,2
5635,3059,12,1
5636,1449,51,6
5637,3464,4,8
5638,527,3,3
5639,1544,34,7
5640,3384,18,2
5641,361,7,10
5642,304,15,5
5643,4552,23,2
5644,4146,42,10
5645,3199,47,9
5646,3782,26,8
5647,327,7,6
5648,1896,58,7
5649,2763,14,3
5650,3336,29,1
5651,3506,32,4
5652,1016,22,9
5653,4356,55,2
5654,2606,36,1
5655,3768,11,10
5656,473,5,6
5657,4716,43,6
5658,3684,27,2
5659,1000,16,8
5660,2574,17,4
5661,2266,17,1
5662,1799,55,4
5663,1671,55,1
5664,1671,44,9
5665,1803,32,10
5666,4839,33,1
5667,4278,30,10
5668,4888,60,4
5669,722,34,2
5670,1553,41,10
5671,1811,19,6
5672,2666,38,6
5673,4480,37,7
5674,1616,27,8
5675,2410,6,1
5676,4388,28,6
5677,1963,30,9
5678,2251,9,10
5679,1946,55,5
5680,1151,18,4
5681,1208,59,9
5682,3563,12,8
5683,4899,36,2
5684,1425,1,7
5685,3430,23,3
5686,506,33,3
5687,355,17,5
5688,1996,1,9
5689,3394,45,4
5690,3463,38,5
5691,2672,45,5
5692,1510,3,7
5693,737,37,10
5694,2096,37,5
5695,1726,1,10
5696,518,52,1
5697,2293,38,7
5698,4991,12,8
5699,4789,52,4
5700,1949,16,10
5701,4513,56,9
5702,1770,26,3
5703,724,16,1
5704,893,47,6
5705,4541,8,10
5706,2075,49,5
5707,1382,8,3
5708,3701,51,1
5709,2182,39,6
5710,4180,2,3
5711,767,19,3
5712,3083,60,5
5713,502,12,7
5714,4874,32,7
5715,3466,5,8
5716,277,54,3
5717,2955,36,4
5718,2241,40,7
5719,4715,60,1
5720,4924,12,4
5721,3113,56,5
5722,2340,27,1
5723,3170,52,1
5724,1989,42,7
5725,743,6,4
5726,441,5,10
5727,1567,25,10
5728,2973,40,6
5729,431,4,8
5730,4444,3,4
5731,4330,30,10
5732,3609,52,10
5733,3795,9,6
5734,1013,19,8
5735,2871,45,5
5736,2882,14,4
5737,3106,7,9
5738,908,36,10
5739,1795,43,10
5740,4980,18,4
5741,3245,28,9
5742,1489,20,7
5743,4835,7,2
5744,3279,19,7
5745,3587,55,9
5746,3727,23,3
5747,4913,24,7
5748,593,21,4
5749,4478,21,8
5750,1702,29,10
5751,3019,2,5
5752,4576,8,5
5753,3825,24,4
5754,703,30,4
5755,2953,22,9
5756,1035,18,2
5757,277,20,1
5758,2694,34,6
5759,1040,12,1
5760,3855,53,9
5761,34,58,1
5762,3723,11,8
5763,1077,37,8
5764,1032,50,4
5765,3375,42,6
5766,390,13,8
5767,1763,21,9
5768,2375,34,6
5769,1344,8,8
5770,1292,8,7
5771,268,19,1
5772,1404,35,8
5773,3812,32,1
5774,1367,6,2
5775,1028,31,9
5776,4955,59,8
5777,2717,8,10
5778,758,55,10
5779,3051,21,7
5780,1501,2,1
5781,3877,29,7
5782,1653,30,1
5783,2634,32,8
5784,1249,3,1
5785,3346,46,8
5786,2299,4,4
5787,3224,26,10
5788,2890,24,10
5789,3095,15,2
5790,1263,14,2
5791,3216,12,5
5792,1242,4,3
5793,1850,29,3
5794,4780,5,3
5795,1087,53,7
5796,295,29,5
5797,2295,35,1
5798,3915,11,8
5799,4545,57,7
5800,4749,60,8
5801,1800,2,1
5802,4113,24,9
5803,3301,28,5
5804,4971,32,1
5805,3693,14,2
5806,885,28,1
