sale_id,employee_id,location_id,customer_id,date_sale
2648,7,3,0,2023-11-30
2649,6,5,0,2023-08-23
2650,17,1,0,2023-02-27
2651,12,5,0,2023-09-29
2652,9,2,0,2024-02-18
2653,12,5,1089,2023-07-07
2654,7,1,38,2024-03-19
2655,9,3,0,2023-04-05
2656,10,4,0,2023-10-11
2657,14,3,1242,2024-03-01
2658,13,2,165,2023-05-27
2659,9,5,0,2023-09-08
2660,8,4,1617,2023-11-07
2661,18,5,0,2023-11-04
2662,8,4,0,2024-02-21
2663,17,5,1714,2023-10-02
2664,20,5,0,2023-07-01
2665,6,3,0,2023-05-11
2666,10,4,771,2023-10-12
2667,15,1,0,2024-03-25
2668,11,2,1591,2023-12-30
2669,11,2,373,2024-01-09
2670,16,1,0,2023-10-07
2671,9,1,0,2024-03-20
2672,18,2,330,2024-04-02
2673,14,4,1555,2023-10-22
2674,12,3,0,2023-01-31
2675,20,4,913,2023-08-22
2676,12,4,0,2023-04-26
2677,7,3,0,2024-05-25
2678,14,1,751,2023-07-18
2679,18,5,0,2023-11-19
2680,20,3,0,2023-01-25
2681,9,1,1430,2024-05-16
2682,11,2,0,2023-09-01
2683,20,4,0,2024-03-14
2684,8,5,0,2024-03-21
2685,18,2,0,2023-07-01
2686,16,2,0,2024-04-09
2687,13,1,0,2023-08-01
2688,14,5,0,2023-08-11
2689,7,1,0,2023-07-03
2690,19,3,0,2024-02-25
2691,15,3,0,2024-02-02
2692,17,3,1974,2023-08-05
2693,16,5,0,2023-11-09
2694,11,5,0,2023-04-25
2695,16,3,0,2023-07-01
2696,10,5,0,2023-05-23
2697,15,2,1011,2023-12-02
2698,18,4,750,2024-03-04
2699,8,3,0,2024-01-08
2700,17,3,1659,2023-08-14
2701,20,1,0,2023-03-29
2702,19,5,0,2023-04-24
2703,8,3,33,2023-07-10
2704,8,2,607,2023-02-23
2705,7,5,0,2023-10-22
2706,10,3,1255,2023-09-16
2707,15,2,1866,2024-05-29
2708,9,1,781,2024-03-14
2709,14,3,0,2023-06-08
2710,12,4,0,2023-05-21
2711,19,3,1351,2024-01-09
2712,18,3,0,2023-11-19
2713,11,1,0,2023-01-27
2714,19,1,1422,2023-06-25
2715,11,1,709,2023-02-04
2716,13,3,45,2023-10-12
2717,8,3,0,2023-03-05
2718,10,3,1403,2023-02-01
2719,18,4,1258,2023-03-25
2720,9,4,0,2024-06-13
2721,8,2,0,2023-09-08
2722,20,3,0,2023-04-20
2723,15,2,0,2024-02-21
2724,12,1,1972,2023-06-24
2725,17,5,0,2023-02-14
2726,15,5,684,2023-07-16
2727,9,2,0,2024-06-24
2728,13,3,0,2023-02-14
2729,16,2,1258,2023-06-17
2730,15,2,559,2023-05-08
2731,8,1,0,2024-06-04
2732,9,5,0,2023-11-28
2733,17,2,1473,2024-06-29
2734,18,1,0,2023-08-01
2735,19,3,1972,2023-12-08
2736,8,3,0,2023-09-29
2737,19,4,0,2024-04-17
2738,7,3,0,2023-08-05
2739,8,4,0,2024-06-19
2740,19,3,0,2023-07-11
2741,8,4,677,2024-04-15
2742,11,4,0,2023-04-02
2743,7,3,0,2023-01-10
2744,11,3,1790,2023-06-09
2745,16,3,0,2024-04-03
2746,6,2,1942,2023-04-29
2747,16,5,0,2023-10-05
2748,10,2,670,2024-01-13
2749,14,4,0,2023-10-09
2750,7,4,1724,2023-08-20
2751,15,3,0,2023-03-30
2752,9,1,0,2023-04-29
2753,9,1,0,2023-03-28
2754,9,3,0,2024-06-27
2755,12,4,645,2023-06-02
2756,14,4,0,2023-02-09
2757,7,1,0,2023-12-09
2758,14,1,1683,2023-11-05
2759,6,4,629,2023-11-13
2760,9,2,0,2024-03-04
2761,14,4,0,2024-04-16
2762,7,5,929,2024-01-23
2763,18,1,0,2023-05-19
2764,7,3,0,2023-07-30
2765,8,5,574,2023-10-30
2766,15,4,299,2024-03-11
2767,18,2,0,2023-07-21
2768,12,2,1731,2024-01-07
2769,16,4,732,2024-05-03
2770,14,2,0,2024-05-25
2771,19,3,0,2023-01-05
2772,19,1,294,2023-04-19
2773,17,1,436,2023-05-30
2774,12,3,327,2023-04-20
2775,15,2,0,2023-10-22
2776,19,5,1329,2023-07-01
2777,18,1,1276,2024-05-24
2778,13,4,1616,2024-03-22
2779,17,3,1004,2023-10-28
2780,10,3,1864,2023-11-12
2781,16,1,0,2023-10-06
2782,17,3,168,2023-07-24
2783,20,4,361,2023-11-20
2784,15,3,219,2023-04-03
2785,11,3,181,2023-09-05
2786,6,5,0,2023-10-17
2787,11,3,0,2024-06-09
2788,8,3,576,2023-10-12
2789,9,2,0,2023-01-24
2790,11,2,1865,2023-12-01
2791,6,1,0,2024-05-08
2792,9,5,0,2024-02-25
2793,6,1,0,2024-04-08
2794,10,1,1736,2023-11-25
2795,15,5,0,2024-01-07
2796,11,3,100,2023-08-06
2797,12,4,0,2023-09-06
2798,11,4,0,2023-08-09
2799,9,5,0,2023-09-02
2800,11,2,1441,2023-10-18
2801,10,3,0,2024-02-20
2802,17,3,0,2023-08-22
2803,8,1,0,2024-01-24
2804,19,5,0,2023-07-07
2805,9,5,111,2023-11-17
2806,13,4,1519,2023-05-21
2807,7,4,0,2024-05-16
2808,13,3,0,2023-08-16
2809,20,4,0,2024-01-28
2810,10,3,0,2023-04-07
2811,16,3,1701,2023-03-16
2812,13,1,1163,2023-08-02
2813,16,2,117,2024-02-05
2814,15,1,0,2023-06-30
2815,18,2,0,2023-04-25
2816,10,5,0,2024-03-10
2817,19,2,140,2024-04-10
2818,10,1,528,2024-01-19
2819,7,1,0,2024-02-02
2820,12,4,1777,2023-09-14
2821,10,4,0,2024-05-15
2822,13,4,0,2023-01-14
2823,17,1,1921,2023-07-23
2824,10,3,0,2023-10-02
2825,8,3,458,2024-06-11
2826,14,5,0,2023-11-24
2827,8,4,288,2023-11-08
2828,15,4,509,2023-06-25
2829,7,5,0,2023-01-05
2830,19,1,0,2023-09-21
2831,10,1,0,2023-06-09
2832,12,4,50,2023-04-29
2833,13,3,0,2024-03-07
2834,6,5,0,2023-09-01
2835,20,2,0,2023-09-17
2836,18,5,1787,2024-02-25
2837,6,3,119,2023-07-26
2838,20,3,0,2024-05-22
2839,9,5,0,2023-04-03
2840,19,1,174,2023-08-11
2841,14,2,0,2023-08-22
2842,20,1,0,2023-01-05
2843,10,4,60,2023-06-07
2844,18,3,0,2023-03-07
2845,15,1,0,2023-10-08
2846,6,1,0,2023-03-10
2847,11,5,0,2024-01-06
2848,19,4,0,2023-02-13
2849,9,5,0,2023-08-09
2850,13,2,0,2024-04-30
2851,12,5,204,2023-03-09
2852,18,3,1147,2024-03-28
2853,18,2,181,2024-03-08
2854,16,3,0,2024-04-04
2855,20,2,167,2024-04-15
2856,13,5,0,2024-04-15
2857,18,5,0,2023-08-15
2858,11,4,0,2023-09-28
2859,7,4,0,2023-01-22
2860,8,1,0,2023-01-16
2861,10,5,0,2023-04-29
2862,15,2,0,2023-06-11
2863,15,1,0,2023-06-09
2864,18,2,0,2023-04-14
2865,16,3,1599,2024-02-13
2866,18,4,1187,2024-02-27
2867,13,5,0,2024-03-02
2868,15,3,0,2023-06-01
2869,18,2,0,2024-05-25
2870,16,4,1305,2024-06-22
2871,6,5,0,2023-06-10
2872,13,3,0,2023-07-01
2873,15,1,1781,2023-02-15
2874,10,1,1064,2023-09-01
2875,10,4,1437,2023-12-03
2876,7,2,0,2023-10-21
2877,14,3,0,2023-11-28
2878,13,4,0,2024-02-09
2879,13,4,0,2023-04-23
2880,6,1,0,2023-06-17
2881,9,4,1693,2024-02-07
2882,12,5,1702,2024-01-13
2883,14,5,548,2023-09-15
2884,14,4,0,2023-05-09
2885,11,1,1291,2023-06-07
2886,10,1,0,2023-08-20
2887,14,3,0,2023-07-17
2888,12,1,0,2023-01-09
2889,9,3,1944,2024-03-05
2890,11,2,100,2023-12-10
2891,12,3,0,2024-01-29
2892,16,3,1717,2023-12-13
2893,9,1,1614,2024-04-29
2894,12,5,0,2023-08-15
2895,11,2,0,2023-12-22
2896,10,5,0,2024-06-03
2897,11,5,0,2024-02-15
2898,7,2,1474,2024-01-26
2899,16,2,1235,2023-07-22
2900,18,3,1974,2023-01-07
2901,12,3,0,2024-03-25
2902,18,1,0,2024-04-03
2903,20,4,1721,2023-05-02
2904,20,1,0,2024-05-05
2905,8,2,687,2023-01-13
2906,6,4,1521,2023-04-07
2907,7,2,740,2024-06-11
2908,6,4,0,2023-08-09
2909,19,2,161,2024-03-28
2910,12,1,0,2023-06-03
2911,8,3,790,2024-05-01
2912,15,2,1887,2024-05-17
2913,12,4,0,2023-06-09
2914,14,1,0,2023-05-25
2915,13,3,0,2024-05-03
2916,6,1,0,2024-04-10
2917,16,1,0,2023-07-29
2918,6,4,0,2023-05-20
2919,8,1,0,2024-02-21
2920,15,2,514,2024-03-24
2921,7,3,0,2023-06-21
2922,17,3,0,2023-02-18
2923,12,2,0,2023-05-01
2924,9,5,749,2023-10-29
2925,20,5,0,2023-06-28
2926,9,2,0,2023-12-16
2927,15,2,999,2023-03-10
2928,15,5,0,2023-12-20
2929,9,1,1528,2024-05-02
2930,13,2,0,2024-03-06
2931,15,5,0,2024-03-22
2932,14,2,0,2023-09-30
2933,11,3,0,2023-01-14
2934,11,1,241,2023-12-05
2935,7,5,862,2023-02-03
2936,8,3,0,2023-12-14
2937,11,1,0,2023-01-11
2938,7,1,0,2024-03-27
2939,7,1,0,2024-04-01
2940,8,2,443,2023-08-15
2941,11,4,0,2023-09-12
2942,8,5,1686,2023-11-23
2943,11,1,1459,2023-01-09
2944,16,5,0,2023-08-24
2945,11,4,0,2023-06-23
2946,19,2,0,2023-03-18
2947,7,1,1042,2023-12-21
2948,14,3,1279,2023-07-24
2949,16,1,0,2024-05-06
2950,14,3,0,2023-11-30
2951,10,3,0,2023-08-13
2952,17,5,0,2023-05-18
2953,18,5,367,2024-03-15
2954,19,4,492,2023-12-04
2955,18,3,0,2024-03-06
2956,16,5,0,2024-02-14
2957,14,1,0,2024-01-11
2958,20,1,1660,2023-11-21
2959,13,3,0,2023-08-22
2960,6,1,1121,2023-09-26
2961,8,4,224,2023-06-26
2962,15,4,1406,2023-10-15
2963,11,5,213,2024-02-09
2964,14,5,0,2023-01-23
2965,18,3,0,2023-02-05
2966,17,4,0,2023-04-20
2967,9,5,0,2024-06-10
2968,12,3,0,2023-11-06
2969,7,1,101,2023-10-23
2970,8,3,253,2023-07-26
2971,6,4,1671,2024-04-01
2972,12,5,0,2023-03-19
2973,15,5,1100,2024-02-08
2974,6,4,0,2024-03-11
2975,18,2,0,2023-03-25
2976,13,1,0,2023-09-30
2977,9,5,1574,2023-03-11
2978,15,2,683,2023-12-19
2979,12,1,0,2023-09-07
2980,14,2,0,2023-02-04
2981,9,2,0,2023-02-23
2982,9,3,0,2023-02-17
2983,7,4,0,2023-04-15
2984,6,1,1604,2024-05-23
2985,6,4,0,2023-12-27
2986,19,5,0,2024-04-02
2987,19,4,0,2024-02-13
2988,7,1,1692,2023-01-04
2989,12,2,1591,2023-06-28
2990,10,4,0,2024-06-15
2991,18,3,0,2023-03-14
2992,15,4,0,2023-09-20
2993,20,2,502,2023-10-20
2994,11,1,632,2023-03-21
2995,19,3,0,2024-02-19
2996,8,3,800,2024-06-15
2997,10,5,0,2023-01-24
2998,10,2,0,2024-03-18
2999,14,4,0,2023-05-04
3000,10,1,0,2023-05-12
3001,19,2,0,2024-03-29
3002,9,5,0,2023-03-02
3003,15,5,1196,2023-08-02
3004,14,1,0,2023-08-02
3005,18,3,0,2023-04-20
3006,9,5,0,2023-07-22
3007,6,3,0,2024-06-03
3008,14,3,0,2023-08-28
3009,9,4,0,2023-08-13
3010,17,2,0,2024-04-06
3011,7,1,0,2024-01-21
3012,6,4,1590,2023-08-22
3013,17,3,850,2024-05-18
3014,7,5,775,2024-05-03
3015,6,5,1839,2023-07-01
3016,11,5,0,2023-03-14
3017,9,2,0,2024-01-13
3018,15,2,0,2023-03-09
3019,20,3,0,2023-08-02
3020,20,3,0,2023-09-01
3021,11,4,0,2023-06-27
3022,16,5,0,2023-12-18
3023,16,1,0,2024-06-08
3024,9,1,91,2023-03-30
3025,8,1,0,2023-12-19
3026,6,5,0,2024-04-18
3027,10,5,0,2023-06-15
3028,14,4,0,2024-06-22
3029,16,3,1760,2023-08-31
3030,10,5,0,2023-03-19
3031,15,5,1437,2023-01-12
3032,12,2,0,2023-09-12
3033,11,3,0,2024-04-12
3034,17,1,0,2024-02-11
3035,6,3,1353,2023-10-16
3036,19,2,2000,2023-03-04
3037,13,5,589,2024-02-26
3038,19,3,0,2023-03-09
3039,17,5,0,2023-01-09
3040,18,1,0,2023-10-03
3041,14,2,0,2023-01-20
3042,13,2,0,2024-05-02
3043,17,1,0,2023-11-29
3044,14,3,198,2023-06-21
3045,7,1,0,2024-01-16
3046,18,3,1141,2024-03-06
3047,13,3,0,2023-10-13
3048,8,4,0,2024-03-15
3049,8,4,0,2023-07-12
3050,15,3,0,2023-02-17
3051,14,2,0,2023-08-20
3052,14,1,0,2024-05-06
3053,13,4,0,2023-09-10
3054,16,5,0,2024-01-16
3055,18,3,1947,2023-02-25
3056,6,1,204,2023-09-19
3057,17,4,610,2024-05-12
3058,8,3,305,2023-11-09
3059,13,1,0,2024-02-29
3060,12,1,0,2024-02-14
3061,6,1,0,2023-02-26
3062,12,5,0,2024-05-06
3063,11,2,0,2024-02-11
3064,18,1,0,2023-07-28
3065,11,1,1602,2024-05-09
3066,16,2,0,2024-03-30
3067,6,2,524,2023-11-04
3068,19,4,533,2023-06-29
3069,8,5,0,2024-05-29
3070,15,3,0,2024-01-25
3071,17,1,1825,2023-04-01
3072,18,4,0,2024-06-15
3073,12,5,0,2024-03-26
3074,20,2,0,2023-08-28
3075,12,4,0,2023-06-17
3076,19,4,0,2023-04-03
3077,13,4,0,2023-05-13
3078,16,1,52,2024-01-23
3079,16,3,0,2024-05-09
3080,11,4,0,2023-03-14
3081,20,5,1882,2024-06-05
3082,18,1,0,2023-06-24
3083,14,5,1421,2023-02-07
3084,17,4,0,2023-05-10
3085,16,5,156,2023-06-19
3086,14,1,0,2024-01-12
3087,16,4,0,2024-06-19
3088,15,1,888,2023-04-11
3089,9,1,358,2024-01-11
3090,10,3,0,2024-05-11
3091,20,1,0,2023-08-12
3092,12,2,0,2024-03-03
3093,8,5,0,2023-12-05
3094,19,3,0,2023-04-18
3095,8,1,0,2023-05-07
3096,13,1,355,2023-10-19
3097,19,5,105,2024-04-06
3098,14,2,0,2023-10-24
3099,14,5,0,2023-12-10
3100,12,3,1224,2023-03-27
3101,16,2,0,2024-04-24
3102,20,3,1792,2024-06-06
3103,9,1,1842,2023-08-28
3104,10,3,1873,2024-06-02
3105,16,1,757,2023-04-22
3106,12,4,337,2024-05-08
3107,13,3,1723,2023-05-06
3108,6,1,0,2023-04-03
3109,7,4,0,2024-04-06
3110,13,3,1508,2023-02-02
3111,18,3,0,2024-01-16
3112,13,5,0,2023-02-06
3113,9,3,562,2023-08-29
3114,11,2,1128,2024-06-16
3115,9,2,0,2023-07-04
3116,12,5,0,2023-10-05
3117,14,5,849,2023-12-13
3118,7,1,0,2024-06-09
3119,16,4,0,2023-12-14
3120,13,5,0,2024-03-22
3121,18,3,0,2023-01-04
3122,6,5,0,2023-04-11
3123,15,3,724,2023-12-17
3124,6,2,0,2024-06-11
3125,12,3,0,2023-02-25
3126,13,3,0,2023-09-17
3127,13,4,0,2023-11-15
3128,13,4,0,2023-09-03
3129,18,4,0,2023-10-24
3130,19,2,0,2023-02-21
3131,6,5,0,2023-12-05
3132,17,4,0,2024-03-23
3133,16,3,0,2023-12-11
3134,7,3,0,2024-01-27
3135,16,4,0,2023-03-17
3136,7,1,0,2024-04-14
3137,19,1,1471,2023-01-03
3138,15,1,0,2024-01-26
3139,13,4,0,2023-08-20
3140,13,5,0,2023-12-14
3141,9,4,1618,2023-02-16
3142,6,3,0,2024-02-28
3143,15,2,0,2023-12-31
3144,17,2,311,2024-03-26
3145,9,5,0,2023-05-12
3146,17,1,0,2024-05-03
3147,15,3,0,2024-05-22
3148,8,2,1822,2023-03-29
3149,7,5,0,2024-01-11
3150,6,5,0,2024-04-17
3151,14,3,0,2023-10-07
3152,9,3,1771,2023-07-11
3153,19,4,1479,2023-05-01
3154,18,2,0,2024-05-06
3155,7,3,0,2024-02-06
3156,10,5,0,2024-05-17
3157,6,2,1317,2023-12-15
3158,20,2,0,2024-05-08
3159,14,1,0,2024-01-15
3160,8,4,0,2023-12-13
3161,15,1,0,2023-08-07
3162,11,1,1772,2023-02-18
3163,7,3,0,2024-03-13
3164,9,2,1061,2024-03-06
3165,8,4,0,2023-10-03
3166,9,1,1379,2023-12-18
3167,6,3,1945,2023-09-19
3168,11,2,0,2023-01-07
3169,18,5,0,2024-06-23
3170,16,1,1525,2024-05-21
3171,7,3,0,2023-02-17
3172,18,1,0,2023-10-27
3173,19,1,1798,2023-06-08
3174,8,2,0,2024-03-19
3175,8,3,1556,2023-04-01
3176,18,3,0,2023-06-07
3177,20,4,6,2023-08-13
3178,17,4,308,2023-07-18
3179,6,4,142,2024-04-17
3180,15,3,868,2024-04-15
3181,13,1,0,2024-06-02
3182,10,5,925,2024-04-24
3183,8,3,0,2023-07-23
3184,15,4,469,2023-10-23
3185,6,2,0,2024-02-26
3186,16,5,0,2024-01-19
3187,11,1,1810,2023-04-13
3188,13,3,1401,2023-11-18
3189,15,2,0,2024-01-11
3190,10,5,971,2023-11-20
3191,10,5,0,2024-04-15
3192,8,2,0,2023-02-01
3193,18,5,0,2023-09-03
3194,19,3,0,2024-03-03
3195,19,5,0,2024-04-11
3196,20,5,1395,2023-01-25
3197,10,1,0,2023-09-11
3198,11,2,0,2024-06-18
3199,19,2,0,2023-09-17
3200,17,1,0,2023-05-16
3201,14,5,0,2023-07-23
3202,10,1,1065,2023-06-01
3203,18,4,0,2024-06-20
3204,6,5,0,2023-07-15
3205,14,4,1251,2024-04-06
3206,18,5,0,2023-04-02
3207,13,2,0,2024-05-25
3208,10,1,0,2023-10-24
3209,10,2,968,2023-12-20
3210,8,4,0,2023-06-12
3211,6,5,1256,2023-07-27
3212,18,5,0,2023-08-18
3213,7,5,0,2023-08-07
3214,16,1,0,2023-07-11
3215,16,3,563,2023-03-08
3216,8,1,0,2024-06-28
3217,11,2,0,2023-03-21
3218,15,4,1963,2023-01-08
3219,9,2,354,2023-04-21
3220,6,4,1715,2023-03-08
3221,18,4,0,2024-02-19
3222,20,4,513,2023-06-26
3223,9,4,0,2023-04-15
3224,9,2,0,2023-03-11
3225,12,5,0,2024-02-22
3226,17,3,0,2024-02-10
3227,15,2,0,2023-11-05
3228,9,1,0,2023-07-06
3229,6,4,0,2024-01-23
3230,9,3,118,2024-03-10
3231,19,3,1328,2023-07-18
3232,11,5,0,2024-05-01
3233,20,2,1780,2023-01-28
3234,6,1,0,2023-10-21
3235,18,5,0,2024-06-14
3236,18,4,0,2023-04-07
3237,14,1,0,2023-11-12
3238,11,5,53,2023-10-05
3239,16,1,0,2024-01-21
3240,19,4,236,2024-05-24
3241,16,1,451,2023-08-05
3242,6,1,0,2024-03-12
3243,18,4,0,2024-04-29
3244,18,1,0,2023-08-14
3245,7,2,232,2023-09-08
3246,20,4,0,2023-06-20
3247,17,1,1879,2024-06-16
3248,10,5,0,2023-09-12
3249,11,4,992,2023-06-26
3250,13,4,0,2023-10-01
3251,19,4,0,2023-12-13
3252,19,2,836,2023-10-02
3253,13,4,0,2023-06-20
3254,11,1,0,2024-05-12
3255,15,4,284,2023-06-17
3256,17,1,0,2024-03-09
3257,20,2,1994,2024-04-04
3258,15,5,0,2023-12-13
3259,12,5,0,2023-06-22
3260,17,4,0,2023-10-07
3261,8,2,0,2023-09-20
3262,12,3,1861,2024-06-20
3263,13,5,1950,2023-10-04
3264,20,5,0,2024-05-14
3265,6,5,1589,2023-09-12
3266,14,2,0,2024-02-09
3267,9,4,0,2023-02-23
3268,8,1,0,2024-04-18
3269,10,4,233,2024-01-12
3270,13,5,229,2024-01-11
3271,20,4,0,2024-02-23
3272,19,4,0,2023-09-01
3273,6,2,1930,2023-11-19
3274,16,5,1677,2023-08-05
3275,19,2,1907,2023-06-20
3276,20,3,0,2024-05-02
3277,20,5,0,2023-10-29
3278,12,1,1086,2024-02-22
3279,14,1,0,2023-09-25
3280,15,2,1961,2023-10-05
3281,15,2,0,2024-03-16
3282,10,5,0,2024-02-02
3283,10,2,0,2024-06-11
3284,10,3,0,2023-05-27
3285,17,4,0,2024-06-09
3286,12,2,0,2023-05-07
3287,17,3,198,2023-04-19
3288,19,4,0,2023-04-16
3289,10,2,0,2023-09-04
3290,15,1,0,2024-06-11
3291,8,3,0,2023-03-25
3292,19,5,0,2023-05-03
3293,12,3,0,2023-09-14
3294,11,5,0,2023-05-13
3295,20,5,1853,2023-04-23
3296,13,3,0,2023-04-18
3297,15,3,864,2023-02-02
3298,10,2,1895,2024-02-21
3299,12,2,0,2023-02-27
3300,20,4,0,2023-07-02
3301,17,5,1496,2023-11-17
3302,15,5,0,2023-11-04
3303,18,2,0,2023-05-11
3304,10,3,0,2023-07-24
3305,14,2,1035,2023-08-04
3306,17,1,0,2023-03-15
3307,19,1,0,2024-06-18
3308,13,1,0,2023-01-17
3309,14,2,0,2023-02-26
3310,15,3,0,2023-08-12
3311,12,2,0,2024-05-07
3312,17,2,0,2023-02-01
3313,18,2,0,2023-05-30
3314,8,2,593,2023-09-01
3315,7,2,1063,2024-05-24
3316,7,3,0,2023-03-04
3317,16,2,1144,2024-05-24
3318,10,3,1942,2023-08-25
3319,11,4,348,2024-05-05
3320,15,5,0,2023-04-01
3321,16,4,634,2023-09-25
3322,13,2,1818,2023-01-20
3323,17,2,0,2023-04-15
3324,9,4,148,2023-04-04
3325,13,1,1282,2024-03-03
3326,10,2,0,2023-01-15
3327,7,4,685,2023-06-10
3328,14,5,0,2023-06-21
3329,14,5,1126,2023-03-06
3330,18,5,1020,2024-02-16
3331,10,3,1256,2024-02-17
3332,14,1,1035,2023-04-10
3333,14,4,0,2023-11-25
3334,8,5,0,2024-06-09
3335,10,4,1282,2024-01-07
3336,7,2,1575,2023-07-25
3337,10,4,1485,2023-12-11
3338,20,2,1160,2023-02-05
3339,20,1,0,2023-03-04
3340,14,3,0,2023-03-11
3341,7,1,0,2023-03-31
3342,9,4,0,2024-05-23
3343,17,3,0,2023-07-08
3344,16,1,0,2024-05-10
3345,16,1,251,2024-05-30
3346,13,5,0,2024-04-28
3347,14,1,0,2023-07-01
3348,18,1,0,2023-08-23
3349,16,2,1168,2024-06-19
3350,19,5,0,2023-12-19
3351,12,4,0,2023-11-15
3352,16,5,0,2023-03-23
3353,8,2,0,2023-04-10
3354,7,2,1359,2024-06-08
3355,14,1,1034,2024-04-19
3356,14,3,231,2024-01-06
3357,18,3,0,2023-09-27
3358,13,1,1148,2023-08-02
3359,20,5,1061,2023-01-22
3360,18,3,0,2024-05-07
3361,6,5,1459,2024-02-02
3362,8,4,0,2023-07-20
3363,15,4,0,2024-05-05
3364,6,3,0,2023-06-17
3365,10,4,309,2023-05-11
3366,16,4,0,2023-07-01
3367,13,1,0,2023-05-24
3368,16,5,0,2023-04-18
3369,12,1,1138,2024-06-15
3370,16,3,224,2023-10-23
3371,15,2,1827,2023-11-16
3372,6,1,0,2024-04-15
3373,8,2,0,2023-10-31
3374,18,1,0,2023-09-17
3375,11,1,1154,2023-05-12
3376,9,3,82,2024-06-21
3377,15,2,0,2024-01-26
3378,7,1,0,2024-02-21
3379,13,2,0,2024-03-11
3380,12,2,0,2024-02-25
3381,17,5,97,2024-06-06
3382,14,4,0,2023-05-07
3383,11,1,548,2023-12-21
3384,17,4,1345,2023-11-30
3385,18,5,1709,2023-12-19
3386,8,2,0,2024-05-23
3387,13,2,0,2023-08-05
3388,20,3,0,2023-11-23
3389,10,4,1796,2023-06-11
3390,18,1,0,2023-02-10
3391,11,3,0,2023-12-17
3392,12,5,0,2023-07-30
3393,18,1,1984,2023-11-04
3394,10,4,0,2023-11-29
3395,19,3,0,2023-03-07
3396,7,3,0,2024-03-12
3397,6,5,0,2023-10-23
3398,10,1,0,2023-09-13
3399,12,3,1833,2023-04-04
3400,13,2,0,2023-03-29
3401,13,1,0,2023-02-02
3402,12,2,0,2024-06-04
3403,7,1,0,2023-09-18
3404,18,2,0,2024-01-29
3405,19,1,0,2023-12-04
3406,18,1,1060,2024-03-03
3407,15,3,0,2023-11-26
3408,10,5,607,2023-07-09
3409,11,4,487,2023-07-21
3410,12,5,0,2023-09-28
3411,15,3,0,2024-01-10
3412,9,4,0,2024-05-14
3413,16,5,423,2023-10-19
3414,12,5,0,2023-04-10
3415,18,1,0,2023-01-12
3416,8,3,0,2023-10-28
3417,9,3,0,2024-01-17
3418,18,1,1761,2023-03-27
3419,6,3,0,2023-05-09
3420,10,5,1774,2023-09-13
3421,11,4,78,2023-10-10
3422,11,5,1808,2023-11-10
3423,16,1,0,2024-01-23
3424,13,3,1955,2024-02-18
3425,8,2,1541,2023-11-29
3426,20,3,0,2023-10-06
3427,7,4,0,2023-01-27
3428,17,4,0,2023-10-17
3429,11,5,0,2023-05-05
3430,13,1,0,2023-07-30
3431,13,3,1720,2024-05-03
3432,15,5,0,2023-03-06
3433,15,4,1369,2023-01-31
3434,7,2,0,2023-04-21
3435,17,2,413,2024-05-03
3436,9,5,0,2023-04-02
3437,8,1,0,2023-11-10
3438,6,4,745,2023-04-24
3439,20,3,0,2023-03-27
3440,19,2,0,2023-11-02
3441,19,3,141,2023-08-22
3442,6,5,96,2023-12-01
3443,14,4,0,2023-01-06
3444,20,4,0,2023-01-20
3445,15,2,442,2024-02-10
3446,13,1,0,2023-02-18
3447,13,3,0,2024-02-06
3448,20,1,0,2024-06-11
3449,16,3,0,2024-06-27
3450,10,4,0,2024-04-21
3451,13,1,0,2023-03-26
3452,15,2,0,2023-07-01
3453,10,1,0,2023-09-10
3454,18,1,1761,2023-09-09
3455,18,4,1686,2023-05-24
3456,10,1,0,2023-07-25
3457,16,4,0,2023-10-14
3458,12,2,0,2023-04-21
3459,6,2,0,2023-05-20
3460,15,5,1119,2024-06-21
3461,17,2,0,2023-07-08
3462,19,4,563,2023-07-02
3463,6,3,0,2024-06-14
3464,6,1,1254,2023-07-15
3465,11,1,0,2023-01-24
3466,17,5,1771,2023-06-28
3467,9,1,0,2023-10-24
3468,20,2,1735,2023-10-16
3469,9,5,0,2023-03-12
3470,8,3,85,2023-08-22
3471,8,2,0,2024-03-04
3472,20,4,449,2024-06-23
3473,6,1,0,2024-05-31
3474,17,2,811,2024-06-08
3475,20,4,2,2023-07-26
3476,17,1,0,2024-04-28
3477,20,2,1495,2024-01-06
3478,8,1,0,2024-03-04
3479,14,4,0,2023-04-18
3480,9,3,867,2023-09-10
3481,19,1,1035,2024-03-07
3482,10,1,0,2023-11-23
3483,6,1,0,2023-08-07
3484,14,3,495,2024-05-23
3485,8,2,420,2024-05-15
3486,9,3,1815,2024-05-14
3487,8,4,0,2023-08-06
3488,8,4,0,2024-06-28
3489,20,2,0,2023-06-09
3490,11,2,68,2024-01-25
3491,9,3,0,2024-01-06
3492,6,3,0,2023-06-26
3493,9,2,0,2023-08-27
3494,19,5,1312,2024-06-17
3495,6,5,0,2023-02-25
3496,18,2,1591,2024-01-30
3497,15,3,1994,2023-02-08
3498,8,4,151,2023-01-27
3499,19,1,1153,2023-04-25
3500,11,4,1042,2023-07-22
3501,15,3,0,2023-09-21
3502,18,4,1028,2023-03-03
3503,20,3,1258,2023-03-25
3504,7,1,1768,2023-02-21
3505,18,5,0,2024-06-19
3506,9,4,0,2024-01-23
3507,19,1,0,2023-01-12
3508,20,1,0,2023-07-22
3509,6,2,0,2024-02-14
